SubTime	NumProcs	ExeTime
3958939	64	34
3958954	32	33
3958970	64	33
3958970	64	34
3958972	32	30
3958987	64	33
3958987	64	33
3959019	32	34
3959019	32	35
3959019	64	36
3959019	64	36
3959053	64	31
3959053	64	32
3959068	32	34
3959068	64	35
3959084	32	32
3959084	64	33
3959102	64	31
3959102	64	31
3959132	32	20
3959132	64	20
3959132	64	35
3959133	32	34
3959166	64	32
3959167	64	30
3959181	64	38
3959182	32	36
3959197	32	20
3959197	64	21
3959217	64	30
3959217	64	30
3959246	32	24
3959246	32	33
3959246	64	34
3959246	64	51
3959296	64	35
3959296	64	35
3959314	64	33
3959314	32	47
3959330	64	30
3959331	32	29
3959359	64	35
3959359	64	35
3959376	32	34
3959376	64	34
3959392	64	34
3959394	32	31
3959409	64	34
3959410	64	32
3959441	64	34
3959442	32	32
3959442	32	33
3959442	64	33
3959474	64	33
3959474	64	33
3959490	32	35
3959506	32	33
3959506	64	33
3959506	64	34
3959525	64	30
3959539	64	32
3959555	32	35
3959555	64	35
3959571	32	33
3959571	64	34
3959589	64	25
3959589	64	26
3959609	256	3187
3959614	32	29
3959614	64	30
3959638	64	32
3959643	32	27
3959655	64	32
3959655	64	33
3959669	32	33
3959686	64	32
3959686	64	33
3959687	32	31
3959702	64	33
3959718	64	34
3959734	32	39
3959734	64	40
3959734	64	52
3959752	32	33
3959773	64	27
3959785	64	31
3959800	32	35
3959800	64	36
3959816	32	32
3959816	64	33
3959835	64	31
3959835	64	31
3959865	32	32
3959865	32	33
3959865	64	33
3959865	64	34
3959897	64	33
3959897	64	34
3959913	32	33
3959930	32	34
3959930	64	35
3959930	64	35
3959964	64	31
3959964	64	32
3959979	32	34
3959979	64	35
3959995	32	29
3959995	64	30
3960013	64	32
3960013	64	32
3960044	32	23
3960044	64	33
3960044	64	34
3960045	32	32
3960076	64	38
3960077	64	36
3960095	32	34
3960110	64	34
3960110	64	34
3960113	32	30
3960143	64	32
3960143	64	32
3960158	32	37
3960158	64	37
3960174	64	20
3960175	32	32
3960194	64	30
3960194	64	31
3960224	32	20
3960224	32	34
3960224	64	34
3960224	64	35
3960257	64	33
3960258	64	32
3960273	32	35
3960273	64	36
3960289	32	33
3960289	64	33
3960308	64	34
3960308	64	34
3960341	32	29
3960341	32	30
3960341	64	30
3960341	64	31
3960370	64	35
3960370	64	35
3960387	32	34
3960402	64	33
3960402	64	33
3960405	32	29
3960421	64	30
3960421	64	31
3960448	32	863
3960451	32	32
3960451	32	32
3960451	64	33
3960451	64	33
3960499	64	35
3960500	32	32
3960500	32	33
3960500	64	33
3960532	64	33
3960532	64	33
3960548	64	38
3960549	32	37
3960564	64	21
3960565	32	20
3960585	64	29
3960585	64	30
3960613	32	34
3960613	64	34
3960613	64	35
3960614	32	32
3960646	64	32
3960662	32	32
3960662	64	33
3960662	64	33
3960678	32	32
3960694	64	32
3960694	64	33
3960710	32	33
3960710	64	33
3960726	32	33
3960726	64	33
3960743	64	34
3960743	64	35
3960759	32	35
3960776	64	32
3960776	64	33
3960777	32	31
3960793	64	34
3960793	64	35
3960827	32	31
3960827	32	32
3960827	64	32
3960827	64	33
3960858	64	34
3960858	64	34
3960872	32	36
3960875	32	1593
3960877	64	30
3960889	64	33
3960891	32	31
3960907	64	32
3960907	64	33
3960938	32	24
3960938	64	43
3960938	64	43
3960939	32	41
3960994	64	35
3960995	32	21
3960995	32	33
3960995	64	33
3961027	64	37
3961027	64	37
3961046	32	54
3961063	32	35
3961063	64	36
3961063	64	36
3961098	64	33
3961098	64	34
3961131	32	51
3961131	32	52
3961131	64	52
3961131	64	52
3961200	32	38
3961200	64	38
3961200	64	39
3961201	32	36
3961237	64	32
3961253	64	59
3961269	32	42
3961269	32	42
3961339	32	3971
3961347	32	43
3961347	64	44
3961347	64	44
3961411	32	43
3961434	32	3981
3961454	64	52
3961505	64	36
3961521	32	50
3961541	32	29
3961541	64	29
3961541	64	30
3961568	64	33
3961568	64	33
3961597	32	60
3961600	32	71
3961617	32	1873
3961617	64	7590
3961643	64	71
3961819	32	3957
3961915	32	105
3962239	128	8626
3962812	64	7454
3963536	32	59
3963561	64	111
3963595	64	36
3963691	32	56
3963703	64	43
3963746	64	25
3963746	64	26
3963815	64	53
3963815	32	67
3963831	32	36
3963850	64	32
3963865	64	56
3963882	64	38
3963920	32	34
3963939	64	53
3963953	64	39
3963991	64	31
3964021	64	36
3964022	32	35
3964038	32	51
3964038	64	51
3964057	64	31
3964057	64	31
3964108	32	46
3964154	64	19
3964239	32	24
3964239	64	25
3964239	32	59
3964263	64	34
3964345	32	37
3964345	64	37
3964382	32	31
3964382	64	32
3964413	64	20
3964471	32	46
3964515	64	89
3964622	32	91
3964661	64	36
3964667	32	30
3964675	32	316
3964680	64	32
3964695	64	25
3964794	64	38
3964794	64	69
3964795	32	36
3964795	32	68
3964827	64	35
3964927	32	69
3964948	64	47
3964948	64	48
3964992	64	39
3965031	32	67
3965060	64	38
3965061	64	37
3965068	32	29
3965097	64	22
3965122	256	15360
3965124	32	29
3965128	64	53
3965134	32	45
3965134	64	46
3965225	64	36
3965225	32	72
3965261	64	35
3965261	64	36
3965304	64	584
3965322	64	72
3965325	32	69
3965348	32	45
3965348	64	45
3965392	64	40
3965392	64	40
3965453	32	61
3965513	64	57
3965513	64	57
3965528	32	41
3965528	64	41
3965557	64	42
3965599	64	70
3965623	32	46
3965664	64	37
3965664	64	37
3965668	32	32
3965700	64	49
3965749	64	100
3965778	32	22
3965797	64	51
3965800	32	48
3965815	512	13480
3965919	64	30
3965924	32	57
3965952	64	29
3965980	64	26
3966066	64	48
3966071	32	43
3966112	64	32
3966182	32	43
3966182	64	43
3966182	64	44
3966184	32	211
3966193	64	31
3966261	64	37
3966262	32	36
3966277	32	20
3966277	64	20
3966295	64	20
3966295	64	20
3966375	64	22
3966375	64	58
3966377	32	20
3966378	32	55
3966397	64	35
3966435	32	114
3966464	32	94
3966499	64	63
3966557	32	67
3966562	64	61
3966611	32	52
3966611	64	53
3966623	32	40
3966626	64	36
3966702	64	28
3966703	32	27
3966715	32	3666
3966730	64	40
3966780	32	217
3966837	32	66
3966837	64	66
3966855	64	47
3966856	32	45
3966889	32	3665
3966901	64	35
3966936	32	41
3966977	64	42
3966977	64	42
3967044	32	93
3967083	64	53
3967083	64	105
3967167	32	433
3967188	32	111
3967230	64	153
3967253	64	46
3967365	32	43
3967382	64	26
3967408	32	87
3967456	64	38
3967456	64	93
3967528	32	20
3967609	32	74
3967626	64	56
3967682	64	24
3967682	64	24
3967722	32	33
3967722	64	33
3967722	64	33
3967723	32	31
3967754	64	41
3967754	64	42
3967765	32	457
3967850	64	65
3967850	64	65
3967852	32	62
3967860	32	54
3967950	32	81
3967991	64	40
3967991	64	79
3968029	32	41
3968106	32	54
3968138	64	44
3968139	64	20
3968159	64	23
3968266	32	64
3968266	64	64
3968267	32	62
3968295	64	34
3968328	64	49
3968377	64	26
3968377	32	101
3968402	64	27
3968428	64	50
3968504	32	35
3968504	64	62
3968537	64	28
3968539	32	26
3968565	64	24
3968624	32	25
3968646	64	112
3968649	64	61
3968686	32	435
3968710	32	46
3968787	32	33
3968819	64	62
3968820	64	23
3968842	32	38
3968918	32	37
3968918	64	38
3968936	32	38
3968953	64	20
3968955	64	32
3968973	64	36
3969009	32	33
3969009	64	34
3969025	64	34
3969026	32	32
3969042	64	33
3969042	64	34
3969075	32	20
3969075	64	20
3969075	32	33
3969075	64	34
3969094	64	30
3969108	64	34
3969141	32	51
3969141	64	51
3969141	64	52
3969142	32	49
3969160	64	31
3969190	32	33
3969190	64	34
3969207	32	33
3969207	64	33
3969223	64	33
3969223	64	34
3969256	32	33
3969256	32	33
3969256	64	34
3969256	64	34
3969272	64	34
3969305	32	33
3969305	64	33
3969305	64	34
3969306	32	31
3969321	64	33
3969337	64	34
3969353	64	34
3969353	64	35
3969354	32	32
3969354	32	33
3969386	64	34
3969386	64	35
3969404	32	31
3969404	64	32
3969404	64	32
3969420	32	32
3969435	64	37
3969435	64	37
3969451	32	20
3969451	64	33
3969451	64	34
3969471	32	29
3969484	64	33
3969484	64	33
3969500	32	33
3969500	64	34
3969516	32	33
3969516	64	34
3969533	64	32
3969533	64	33
3969549	32	33
3969549	64	33
3969565	32	33
3969565	64	33
3969581	64	33
3969581	64	34
3969597	32	34
3969597	64	34
3969614	32	33
3969614	64	33
3969630	64	34
3969630	64	35
3969647	32	51
3969661	32	1043
3969664	32	32
3969664	64	33
3969664	64	33
3969713	64	33
3969713	64	34
3969714	32	31
3969714	32	32
3969745	64	33
3969745	64	33
3969761	32	34
3969761	64	35
3969778	32	30
3969778	64	31
3969795	64	20
3969795	64	21
3969806	32	1659
3969815	32	32
3969815	64	45
3969843	64	34
3969847	32	30
3969860	64	33
3969860	64	33
3969876	32	36
3969876	64	37
3969892	64	20
3969893	32	32
3969911	64	33
3969911	64	33
3969941	64	34
3969941	64	35
3969943	32	31
3969943	32	32
3969974	64	32
3969974	64	33
3969990	32	38
3969990	64	38
3970006	32	21
3970006	64	22
3970027	64	34
3970055	64	34
3970055	64	34
3970061	32	20
3970061	32	27
3970088	64	34
3970088	64	34
3970118	64	34
3970119	64	33
3970121	32	31
3970122	32	29
3970125	64	1810
3970136	64	31
3970151	64	37
3970167	32	35
3970183	64	33
3970183	64	34
3970188	32	28
3970215	64	35
3970215	64	35
3970231	32	33
3970248	64	33
3970248	64	33
3970250	32	30
3970264	64	33
3970280	64	33
3970296	32	35
3970296	64	36
3970312	64	33
3970313	32	32
3970331	64	31
3970331	64	31
3970345	32	35
3970361	32	33
3970361	64	33
3970361	64	34
3970379	64	24
3970379	64	24
3970402	64	25
3970402	32	42
3970402	64	43
3970427	32	33
3970444	64	32
3970444	64	33
3970460	32	34
3970460	64	35
3970476	32	32
3970476	64	33
3970494	64	31
3970494	64	32
3970525	32	33
3970525	32	34
3970525	64	34
3970525	64	35
3970558	64	32
3970558	64	32
3970589	32	33
3970589	32	34
3970589	64	35
3970589	64	35
3970622	64	32
3970622	64	33
3970640	32	31
3970640	32	32
3970640	64	32
3970640	64	33
3970671	64	33
3970671	64	33
3970687	32	50
3970703	64	34
3970704	32	32
3970704	64	32
3970752	32	32
3970752	32	33
3970752	64	33
3970752	64	33
3970784	64	33
3970801	32	32
3970801	64	33
3970801	64	33
3970816	32	33
3970833	64	33
3970833	64	34
3970849	32	35
3970849	64	46
3970866	32	28
3970866	64	28
3970882	64	34
3970894	64	21
3970915	32	34
3970915	32	34
3970915	64	34
3970915	64	35
3970948	64	31
3970964	32	32
3970964	64	32
3970964	64	33
3970979	32	33
3970995	64	34
3970996	64	33
3971012	32	33
3971028	32	32
3971028	64	33
3971028	64	33
3971045	64	32
3971045	64	33
3971076	64	34
3971076	64	34
3971077	32	32
3971077	32	32
3971094	64	33
3971126	32	34
3971126	64	34
3971126	64	34
3971127	32	32
3971159	64	34
3971159	64	35
3971190	64	33
3971190	64	34
3971193	32	29
3971193	32	30
3971222	64	36
3971239	32	35
3971239	32	36
3971239	64	36
3971239	64	37
3971274	64	30
3971274	64	31
3971287	64	35
3971288	32	34
3971304	32	32
3971304	64	33
3971321	64	33
3971321	64	34
3971353	64	33
3971353	64	33
3971354	32	31
3971354	32	31
3971371	64	31
3971401	32	33
3971401	32	33
3971401	64	34
3971401	64	34
3971434	64	34
3971434	64	34
3971467	32	33
3971467	32	34
3971467	64	35
3971467	64	35
3971500	64	35
3971500	64	35
3971531	64	36
3971531	64	37
3971534	32	33
3971535	32	31
3971548	64	34
3971581	32	32
3971581	32	32
3971581	64	33
3971581	64	33
3971599	64	31
3971599	64	31
3971629	64	67
3971629	64	1860
3971630	32	4835
3971646	32	50
3971695	64	32
3973489	64	33
3973505	32	33
3973505	64	34
3973522	32	33
3973522	64	34
3973554	64	34
3973554	64	35
3973555	32	32
3973555	32	33
3973603	64	34
3973604	32	32
3973604	32	32
3973604	64	33
3973657	64	26
3973657	64	26
3973658	32	24
3973659	32	23
3973681	64	35
3973713	64	21
3973714	64	40
3973716	32	37
3973716	32	37
3973773	64	29
3973773	64	51
3973776	32	25
3973823	64	21
3973841	64	23
3973843	32	21
3973843	64	42
3973844	32	19
3973862	64	22
3973912	32	22
3973912	64	22
3973958	32	29
3973958	64	30
3973986	64	40
3973986	64	40
3974004	32	43
3974004	64	44
3974025	64	22
3974026	32	21
3974046	64	31
3974046	64	32
3974061	32	33
3974077	32	33
3974077	64	33
3974077	64	34
3974093	64	33
3974093	64	33
3974109	64	35
3974110	32	33
3974126	32	33
3974126	64	34
3974143	64	32
3974159	32	33
3974159	64	33
3974159	64	34
3974175	32	33
3974191	64	35
3974191	64	36
3974208	32	32
3974208	32	33
3974208	64	33
3974208	64	34
3974257	32	33
3974257	32	33
3974257	64	34
3974257	64	34
3974290	64	33
3974307	64	33
3974307	64	33
3974308	32	31
3974308	32	32
3974339	64	32
3974339	64	32
3974356	32	32
3974356	32	33
3974356	64	33
3974356	64	34
3974388	64	32
3974388	64	33
3974403	64	36
3974404	32	34
3974420	32	32
3974420	64	33
3974438	64	32
3974438	64	32
3974469	32	33
3974469	32	34
3974469	64	34
3974469	64	35
3974485	64	35
3974486	64	33
3974502	32	32
3974502	64	33
3974519	32	32
3974519	64	33
3974551	32	33
3974551	64	34
3974567	32	33
3974567	64	34
3974584	64	33
3974584	64	33
3974600	32	33
3974600	64	34
3974616	32	35
3974616	64	35
3974633	64	37
3974633	64	38
3974650	64	32
3974651	32	48
3974668	64	31
3974670	32	28
3974715	32	32
3974715	32	33
3974715	64	33
3974715	64	33
3974763	64	34
3974763	64	35
3974764	32	33
3974765	32	31
3974782	64	33
3974813	64	33
3974813	64	34
3974814	32	31
3974814	32	32
3974831	64	32
3974832	64	30
3974862	32	32
3974862	32	33
3974862	64	33
3974862	64	34
3974879	64	32
3974911	32	33
3974911	32	33
3974911	64	34
3974911	64	34
3974960	64	33
3974960	64	34
3974963	32	29
3974963	32	30
3974978	64	32
3975009	32	33
3975009	32	34
3975009	64	34
3975009	64	34
3975058	64	34
3975058	64	34
3975059	32	32
3975059	32	32
3975090	64	33
3975107	32	32
3975107	32	33
3975107	64	33
3975107	64	34
3975139	64	34
3975155	64	35
3975156	32	32
3975156	32	33
3975156	64	33
3975205	32	33
3975205	32	33
3975205	64	33
3975205	64	34
3975237	64	29
3975254	32	35
3975254	64	35
3975263	512	4838
3975266	32	22
3975266	64	23
3975288	64	32
3975288	64	33
3975303	32	32
3975303	32	33
3975303	64	33
3975303	64	34
3975352	32	34
3975352	32	34
3975352	64	35
3975352	64	35
3975386	64	34
3975386	64	35
3975401	64	33
3975401	64	34
3975402	32	31
3975402	32	32
3975419	64	32
3975450	64	19
3975450	32	32
3975450	32	33
3975450	64	33
3975482	64	34
3975482	64	35
3975498	64	35
3975498	64	35
3975499	32	33
3975499	32	34
3975532	64	32
3975532	64	32
3975547	64	35
3975548	32	32
3975548	32	33
3975548	64	33
3975598	32	32
3975598	64	32
3975598	64	33
3975599	32	30
3975629	64	34
3975645	64	35
3975646	32	33
3975646	32	33
3975646	64	34
3975679	64	32
3975694	64	34
3975694	64	35
3975695	32	32
3975695	32	33
3975727	64	34
3975727	64	35
3975743	32	34
3975743	64	35
3975761	32	33
3975761	64	33
3975777	64	32
3975777	64	33
3975793	32	34
3975793	64	35
3975809	32	33
3975809	64	33
3975827	64	31
3975827	64	32
3975842	32	32
3975842	64	33
3975858	32	33
3975858	64	34
3975874	64	35
3975874	64	35
3975890	64	34
3975891	32	32
3975891	32	33
3975891	64	33
3975940	32	20
3975940	32	33
3975940	64	34
3975940	64	34
3975973	64	32
3975973	64	33
3975989	32	33
3975989	64	34
3975989	64	34
3976005	32	34
3976022	64	32
3976022	64	33
3976038	32	33
3976038	32	33
3976038	64	34
3976038	64	34
3976070	64	33
3976070	64	34
3976086	64	34
3976087	32	32
3976103	32	33
3976103	64	33
3976119	64	34
3976119	64	35
3976135	64	34
3976136	32	33
3976153	32	32
3976153	64	33
3976168	64	35
3976168	64	35
3976185	32	35
3976185	32	35
3976185	64	36
3976185	64	36
3976220	64	30
3976234	64	34
3976234	64	35
3976235	32	33
3976250	32	33
3976267	64	33
3976267	64	33
3976283	32	38
3976283	64	38
3976299	32	21
3976299	64	21
3976320	64	29
3976320	64	30
3976348	64	34
3976349	32	32
3976349	32	32
3976349	64	33
3976367	64	31
3976397	64	34
3976397	64	34
3976398	32	32
3976398	32	32
3976415	64	32
3976446	64	34
3976446	64	35
3976447	32	32
3976447	32	33
3976465	64	31
3976465	64	31
3976479	32	34
3976495	64	36
3976495	64	36
3976496	32	35
3976512	64	34
3976512	64	35
3976530	32	31
3976530	32	32
3976530	64	32
3976530	64	32
3976578	32	33
3976578	32	34
3976578	64	34
3976578	64	34
3976597	64	31
3976597	64	31
3976611	32	33
3976627	64	34
3976627	64	34
3976628	32	32
3976644	64	35
3976644	64	36
3976660	32	33
3976660	64	34
3976679	32	32
3976679	64	33
3976710	64	34
3976710	64	34
3976711	32	32
3976711	32	32
3976727	64	33
3976727	64	34
3976743	32	32
3976743	64	33
3976760	32	33
3976760	64	34
3976792	64	34
3976792	64	35
3976793	32	32
3976793	32	33
3976809	64	35
3976809	64	35
3976825	32	33
3976825	64	33
3976843	64	32
3976844	32	31
3976874	32	34
3976874	64	34
3976874	64	35
3976875	32	32
3976893	64	31
3976893	64	32
3976924	32	33
3976924	32	33
3976924	64	34
3976924	64	34
3976940	64	36
3976940	64	37
3976956	64	20
3976957	32	33
3976976	64	31
3977006	64	35
3977006	64	36
3977007	32	34
3977007	32	34
3977024	64	32
3977024	64	32
3977040	32	32
3977040	64	32
3977055	32	34
3977055	64	34
3977071	64	39
3977072	64	37
3977088	32	20
3977088	64	20
3977088	64	21
3977089	32	32
3977108	64	30
3977108	64	30
3977137	32	33
3977137	32	34
3977137	64	34
3977137	64	35
3977155	64	35
3977155	64	35
3977170	32	33
3977170	64	34
3977187	64	34
3977190	32	30
3977203	64	36
3977220	32	32
3977220	32	33
3977220	64	33
3977220	64	34
3977238	64	32
3977239	64	30
3977252	32	34
3977268	64	35
3977269	32	33
3977269	64	34
3977286	64	35
3977286	64	35
3977302	32	32
3977302	64	33
3977318	64	34
3977320	32	32
3977351	32	33
3977351	64	34
3977351	64	34
3977352	32	32
3977370	64	30
3977370	64	31
3977384	32	33
3977400	32	34
3977400	64	34
3977400	64	35
3977417	64	33
3977417	64	33
3977433	32	35
3977433	64	35
3977433	64	35
3977483	64	33
3977483	64	34
3977485	32	30
3977485	32	31
3977500	64	33
3977501	64	31
3977515	32	34
3977531	64	35
3977532	32	33
3977532	64	33
3977548	64	33
3977548	64	33
3977564	32	33
3977564	64	34
3977614	64	34
3977614	64	34
3977616	32	31
3977616	32	31
3977632	64	32
3977664	32	33
3977664	32	33
3977664	64	34
3977664	64	34
3977680	64	39
3977680	64	39
3977696	64	22
3977696	64	22
3977697	32	20
3977697	32	21
3977717	64	29
3977717	64	30
3977729	32	34
3977746	32	35
3977746	64	35
3977746	64	35
3977762	64	33
3977762	64	34
3977780	32	31
3977780	64	32
3977780	64	32
3977828	32	34
3977828	32	34
3977828	64	34
3977828	64	35
3977846	64	32
3977846	64	32
3977861	32	33
3977861	64	34
3977877	32	34
3977877	64	34
3977894	64	39
3977894	64	40
3977910	32	22
3977910	64	23
3977910	64	23
3977932	64	28
3977932	64	28
3977959	32	33
3977959	32	34
3977959	64	34
3977959	64	35
3977976	64	33
3977976	64	33
3977992	32	33
3977992	64	33
3978008	32	34
3978008	64	35
3978025	64	36
3978025	64	37
3978042	32	32
3978042	32	33
3978042	64	33
3978042	64	34
3978061	64	32
3978061	64	32
3978092	32	32
3978092	32	32
3978092	64	33
3978092	64	33
3978107	64	33
3978107	64	34
3978123	32	33
3978123	64	34
3978140	32	36
3978140	64	36
3978173	64	34
3978173	64	34
3978175	32	31
3978175	32	32
3978190	64	40
3978190	64	41
3978206	32	24
3978206	64	33
3978229	64	26
3978239	64	35
3978239	64	36
3978255	32	33
3978255	64	33
3978273	64	32
3978274	32	31
3978288	64	33
3978304	32	33
3978304	32	34
3978304	64	34
3978304	64	35
3978320	64	38
3978354	64	20
3978354	64	34
3978358	32	29
3978358	32	30
3978373	64	32
3978373	64	32
3978404	32	33
3978404	64	33
3978404	64	34
3978405	32	31
3978420	64	32
3978420	64	33
3978436	32	33
3978436	64	33
3978436	64	34
3978485	32	33
3978485	32	34
3978485	64	34
3978485	64	35
3978501	64	35
3978502	64	33
3978518	32	33
3978518	64	33
3978535	32	33
3978535	64	33
3978567	32	35
3978567	64	35
3978567	64	36
3978568	32	33
3978584	64	36
3978584	64	36
3978601	32	33
3978601	64	33
3978618	64	33
3978620	32	31
3978650	32	34
3978650	64	34
3978650	64	35
3978651	32	32
3978669	64	31
3978669	64	32
3978683	32	39
3978699	64	22
3978700	32	20
3978700	64	21
3978720	64	31
3978720	64	31
3978732	64	34
3978733	32	32
3978750	64	34
3978751	32	33
3978782	64	34
3978782	64	34
3978783	32	32
3978783	32	32
3978799	64	32
3978799	64	33
3978815	32	33
3978831	32	33
3978831	64	34
3978831	64	34
3978847	64	43
3978848	64	41
3978864	32	24
3978864	64	25
3978888	64	35
3978888	64	36
3978904	32	33
3978904	64	34
3978921	64	34
3978923	32	31
3978954	32	21
3978954	32	21
3978954	64	22
3978954	64	22
3978975	64	35
3978975	64	36
3979010	32	34
3979010	32	34
3979010	64	35
3979010	64	35
3979043	32	32
3979043	32	33
3979043	64	33
3979043	64	34
3979061	64	31
3979061	64	31
3979075	32	34
3979091	64	35
3979092	32	33
3979092	64	33
3979108	64	33
3979109	64	32
3979124	64	34
3979125	32	33
3979141	32	34
3979141	64	34
3979158	64	32
3979158	64	33
3979174	32	33
3979174	64	34
3979174	64	34
3979190	32	33
3979207	64	33
3979207	64	34
3979223	32	33
3979223	64	33
3979239	64	36
3979273	64	34
3979273	64	34
3979274	32	32
3979274	32	32
3979290	64	33
3979291	64	31
3979305	64	35
3979306	32	34
3979322	32	33
3979322	64	34
3979355	32	32
3979355	32	33
3979355	64	33
3979355	64	34
3979374	64	31
3979374	64	31
3979404	32	34
3979404	32	34
3979404	64	35
3979404	64	35
3979421	64	34
3979421	64	35
3979437	32	33
3979437	64	34
3979437	64	34
3979455	64	33
3979487	32	33
3979487	32	33
3979487	64	34
3979487	64	34
3979504	64	32
3979519	32	33
3979519	64	34
3979570	64	32
3979570	64	33
3979572	32	29
3979572	32	30
3979589	64	31
3979589	64	32
3979619	64	20
3979619	64	35
3979620	32	34
3979620	32	34
3979653	64	31
3979653	64	32
3979667	32	35
3979667	64	36
3979683	64	34
3979684	32	32
3979702	64	31
3979702	64	32
3979733	32	33
3979733	32	33
3979733	64	34
3979733	64	34
3979749	64	34
3979749	64	34
3979782	32	20
3979782	64	20
3979782	32	42
